onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
118	2	59.0	59	1.0	1	20	3	3	4	20	59.0	F#4	66	True	F	1	1/4	2.0	True	2	Violoncello	1	20	1.0	31	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5	V	True	6
118	2	59.0	59	1.0	1	20	3	3	4	20	59.0	B2	47	True	B	0	1/4	2.0	True	2	Violoncello	1	20	1.0	31	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5	V	True	2
120	2	60.0	60	1.0	1	20	3	3	4	20	60.0	B5	83	True	B	0	1/2	3.0	True	3	Violoncello	1	20	1.0	32	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True	2
120	2	60.0	60	1.0	1	20	3	3	4	20	60.0	B4	71	True	B	0	1/2	3.0	True	3	Violoncello	1	20	1.0	32	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True	2
120	2	60.0	60	1.0	1	20	3	3	4	20	60.0	D#4	63	True	D	1	1/2	3.0	True	3	Violoncello	1	20	1.0	32	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True	#4
120	2	60.0	60	1.0	1	20	3	3	4	20	60.0	A2	45	True	A	0	1/2	3.0	True	3	Violoncello	1	20	1.0	32	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True	1
122	6	61.0	61	3.0	3	21	3	3	4	21	61.0	B4	71	True	B	0	0	1.0	True	1	Violoncello	1	21	3.0	33	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	2
124	2	62.0	62	1.0	1	21	3	3	4	21	62.0	E5	76	True	E	0	1/4	2.0	True	2	Violoncello	1	21	3.0	33	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	5
124	2	62.0	62	1.0	1	21	3	3	4	21	62.0	E4	64	True	E	0	1/4	2.0	True	2	Violoncello	1	21	3.0	33	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	5
124	2	62.0	62	1.0	1	21	3	3	4	21	62.0	G#2	44	True	G	1	1/4	2.0	True	2	Violoncello	1	21	3.0	33	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	7
126	2	63.0	63	1.0	1	21	3	3	4	21	63.0	G#5	80	True	G	1	1/2	3.0	True	3	Violoncello	1	21	3.0	33	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	7
126	2	63.0	63	1.0	1	21	3	3	4	21	63.0	G#4	68	True	G	1	1/2	3.0	True	3	Violoncello	1	21	3.0	33	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	7
126	2	63.0	63	1.0	1	21	3	3	4	21	63.0	E2	40	True	E	0	1/2	3.0	True	3	Violoncello	1	21	3.0	33	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	5
128	1	64.0	64	0.5	1/2	22	3	3	4	22	64.0	A4	69	True	A	0	0	1.0	True	1	Violoncello	1	22	1.0	34	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	1
129	1	64.5	129/2	0.5	1/2	22	3	3	4	22	64.5	G#4	68	True	G	1	1/8	1.5	False	0	Violoncello	1	22	1.0	34	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	7
130	2	65.0	65	1.0	1	22	3	3	4	22	65.0	G#5	80	True	G	1	1/4	2.0	True	2	Violoncello	1	22	1.0	35	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True	3
130	2	65.0	65	1.0	1	22	3	3	4	22	65.0	G#4	68	True	G	1	1/4	2.0	True	2	Violoncello	1	22	1.0	35	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True	3
130	1	65.0	65	0.5	1/2	22	3	3	4	22	65.0	F#4	66	True	F	1	1/4	2.0	True	2	Violoncello	1	22	1.0	35	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True	2
130	2	65.0	65	1.0	1	22	3	3	4	22	65.0	C#3	49	True	C	1	1/4	2.0	True	2	Violoncello	1	22	1.0	35	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True	6
131	1	65.5	131/2	0.5	1/2	22	3	3	4	22	65.5	E4	64	True	E	0	3/8	2.5	False	0	Violoncello	1	22	1.0	35	vi	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	6	None	vi	True	1
132	2	66.0	66	1.0	1	22	3	3	4	22	66.0	E6	88	True	E	0	1/2	3.0	True	3	Violoncello	1	22	1.0	36	Cad	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	Cad	True	1
132	2	66.0	66	1.0	1	22	3	3	4	22	66.0	E5	76	True	E	0	1/2	3.0	True	3	Violoncello	1	22	1.0	36	Cad	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	Cad	True	1
132	1	66.0	66	0.5	1/2	22	3	3	4	22	66.0	D#4	63	True	D	1	1/2	3.0	True	3	Violoncello	1	22	1.0	36	Cad	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	Cad	True	7
132	2	66.0	66	1.0	1	22	3	3	4	22	66.0	B2	47	True	B	0	1/2	3.0	True	3	Violoncello	1	22	1.0	36	Cad	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	Cad	True	5
133	1	66.5	133/2	0.5	1/2	22	3	3	4	22	66.5	E4	64	True	E	0	5/8	3.5	False	0	Violoncello	1	22	1.0	36	Cad	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	Cad	True	1
134	2	67.0	67	1.0	1	23	3	3	4	23	67.0	F#4	66	True	F	1	0	1.0	True	1	Violoncello	1	23	1.0	37	ii	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	E	E	2	None	ii	True	2
134	2	67.0	67	1.0	1	23	3	3	4	23	67.0	A2	45	True	A	0	0	1.0	True	1	Violoncello	1	23	1.0	37	ii	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	E	E	2	None	ii	True	4
136	2	68.0	68	1.0	1	23	3	3	4	23	68.0	C#6	85	True	C	1	1/4	2.0	True	2	Violoncello	1	23	1.0	38	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True	6
136	2	68.0	68	1.0	1	23	3	3	4	23	68.0	C#5	73	True	C	1	1/4	2.0	True	2	Violoncello	1	23	1.0	38	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True	6
136	2	68.0	68	1.0	1	23	3	3	4	23	68.0	A4	69	True	A	0	1/4	2.0	True	2	Violoncello	1	23	1.0	38	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True	4
136	2	68.0	68	1.0	1	23	3	3	4	23	68.0	F#2	42	True	F	1	1/4	2.0	True	2	Violoncello	1	23	1.0	38	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	2	None	ii	True	2
138	2	69.0	69	1.0	1	23	3	3	4	23	69.0	A5	81	True	A	0	1/2	3.0	True	3	Violoncello	1	23	1.0	39	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	4
138	2	69.0	69	1.0	1	23	3	3	4	23	69.0	A4	69	True	A	0	1/2	3.0	True	3	Violoncello	1	23	1.0	39	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	4
138	2	69.0	69	1.0	1	23	3	3	4	23	69.0	D#4	63	True	D	1	1/2	3.0	True	3	Violoncello	1	23	1.0	39	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	7
138	2	69.0	69	1.0	1	23	3	3	4	23	69.0	B2	47	True	B	0	1/2	3.0	True	3	Violoncello	1	23	1.0	39	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
140	2	70.0	70	1.0	1	24	3	3	4	24	70.0	G#5	80	True	G	1	0	1.0	True	1	Violoncello	1	24	3.0	40	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
140	2	70.0	70	1.0	1	24	3	3	4	24	70.0	G#4	68	True	G	1	0	1.0	True	1	Violoncello	1	24	3.0	40	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
140	2	70.0	70	1.0	1	24	3	3	4	24	70.0	E4	64	True	E	0	0	1.0	True	1	Violoncello	1	24	3.0	40	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
140	2	70.0	70	1.0	1	24	3	3	4	24	70.0	E2	40	True	E	0	0	1.0	True	1	Violoncello	1	24	3.0	40	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
144	2	72.0	72	1.0	1	24	3	3	4	24	72.0	E4	64	True	E	0	1/2	3.0	True	3	Violoncello	1	24	3.0	40	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
146	6	73.0	73	3.0	3	25	3	3	4	25	73.0	D5	74	True	D	0	0	1.0	True	1	Violoncello	1	25	3.0	41	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	4
146	6	73.0	73	3.0	3	25	3	3	4	25	73.0	B3	59	True	B	0	0	1.0	True	1	Violoncello	1	25	3.0	41	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	2
146	6	73.0	73	3.0	3	25	3	3	4	25	73.0	G#3	56	True	G	1	0	1.0	True	1	Violoncello	1	25	3.0	41	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	7
146	2	73.0	73	1.0	1	25	3	3	4	25	73.0	E3	52	True	E	0	0	1.0	True	1	Violoncello	1	25	3.0	41	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	5
148	2	74.0	74	1.0	1	25	3	3	4	25	74.0	E3	52	True	E	0	1/4	2.0	True	2	Violoncello	1	25	3.0	41	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	5
150	2	75.0	75	1.0	1	25	3	3	4	25	75.0	E3	52	True	E	0	1/2	3.0	True	3	Violoncello	1	25	3.0	41	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True	5
152	1	76.0	76	0.5	1/2	26	3	3	4	26	76.0	C#5	73	True	C	1	0	1.0	True	1	Violoncello	1	26	3.0	42	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
152	6	76.0	76	3.0	3	26	3	3	4	26	76.0	C#4	61	True	C	1	0	1.0	True	1	Violoncello	1	26	3.0	42	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
152	6	76.0	76	3.0	3	26	3	3	4	26	76.0	A3	57	True	A	0	0	1.0	True	1	Violoncello	1	26	3.0	42	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
152	2	76.0	76	1.0	1	26	3	3	4	26	76.0	E3	52	True	E	0	0	1.0	True	1	Violoncello	1	26	3.0	42	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
153	1	76.5	153/2	0.5	1/2	26	3	3	4	26	76.5	E5	76	True	E	0	1/8	1.5	False	0	Violoncello	1	26	3.0	42	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
154	1	77.0	77	0.5	1/2	26	3	3	4	26	77.0	D5	74	True	D	0	1/4	2.0	True	2	Violoncello	1	26	3.0	42	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	4
154	2	77.0	77	1.0	1	26	3	3	4	26	77.0	E3	52	True	E	0	1/4	2.0	True	2	Violoncello	1	26	3.0	42	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
155	1	77.5	155/2	0.5	1/2	26	3	3	4	26	77.5	C#5	73	True	C	1	3/8	2.5	False	0	Violoncello	1	26	3.0	42	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
156	1	78.0	78	0.5	1/2	26	3	3	4	26	78.0	B4	71	True	B	0	1/2	3.0	True	3	Violoncello	1	26	3.0	42	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	2
156	2	78.0	78	1.0	1	26	3	3	4	26	78.0	E3	52	True	E	0	1/2	3.0	True	3	Violoncello	1	26	3.0	42	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
157	1	78.5	157/2	0.5	1/2	26	3	3	4	26	78.5	A4	69	True	A	0	5/8	3.5	False	0	Violoncello	1	26	3.0	42	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
158	1	79.0	79	0.5	1/2	27	3	3	4	27	79.0	G#4	68	True	G	1	0	1.0	True	1	Violoncello	1	27	3.0	43	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
158	2	79.0	79	1.0	1	27	3	3	4	27	79.0	D4	62	True	D	0	0	1.0	True	1	Violoncello	1	27	3.0	43	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	4
158	2	79.0	79	1.0	1	27	3	3	4	27	79.0	B3	59	True	B	0	0	1.0	True	1	Violoncello	1	27	3.0	43	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
158	2	79.0	79	1.0	1	27	3	3	4	27	79.0	E3	52	True	E	0	0	1.0	True	1	Violoncello	1	27	3.0	43	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
159	1	79.5	159/2	0.5	1/2	27	3	3	4	27	79.5	E4	64	True	E	0	1/8	1.5	False	0	Violoncello	1	27	3.0	43	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
160	1	80.0	80	0.5	1/2	27	3	3	4	27	80.0	G#4	68	True	G	1	1/4	2.0	True	2	Violoncello	1	27	3.0	43	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
161	1	80.5	161/2	0.5	1/2	27	3	3	4	27	80.5	B4	71	True	B	0	3/8	2.5	False	0	Violoncello	1	27	3.0	43	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
162	1	81.0	81	0.5	1/2	27	3	3	4	27	81.0	E5	76	True	E	0	1/2	3.0	True	3	Violoncello	1	27	3.0	43	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
163	1	81.5	163/2	0.5	1/2	27	3	3	4	27	81.5	F#5	78	True	F	1	5/8	3.5	False	0	Violoncello	1	27	3.0	43	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	6
164	1	82.0	82	0.5	1/2	28	3	3	4	28	82.0	G#5	80	True	G	1	0	1.0	True	1	Violoncello	1	28	3.0	44	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
165	1	82.5	165/2	0.5	1/2	28	3	3	4	28	82.5	E5	76	True	E	0	1/8	1.5	False	0	Violoncello	1	28	3.0	44	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
166	1	83.0	83	0.5	1/2	28	3	3	4	28	83.0	G#5	80	True	G	1	1/4	2.0	True	2	Violoncello	1	28	3.0	44	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
167	1	83.5	167/2	0.5	1/2	28	3	3	4	28	83.5	A5	81	True	A	0	3/8	2.5	False	0	Violoncello	1	28	3.0	44	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	1
168	1	84.0	84	0.5	1/2	28	3	3	4	28	84.0	B5	83	True	B	0	1/2	3.0	True	3	Violoncello	1	28	3.0	44	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
169	1	84.5	169/2	0.5	1/2	28	3	3	4	28	84.5	C#6	85	True	C	1	5/8	3.5	False	0	Violoncello	1	28	3.0	44	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	3
170	6	85.0	85	3.0	3	29	3	3	4	29	85.0	D6	86	True	D	0	0	1.0	True	1	Violoncello	1	29	3.0	45	viio	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	A	A	7	None	viio	True	4
170	6	85.0	85	3.0	3	29	3	3	4	29	85.0	B4	71	True	B	0	0	1.0	True	1	Violoncello	1	29	3.0	45	viio	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	A	A	7	None	viio	True	2
170	6	85.0	85	3.0	3	29	3	3	4	29	85.0	G#4	68	True	G	1	0	1.0	True	1	Violoncello	1	29	3.0	45	viio	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	A	A	7	None	viio	True	7
170	2	85.0	85	1.0	1	29	3	3	4	29	85.0	E4	64	True	E	0	0	1.0	True	1	Violoncello	1	29	3.0	45	viio	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	A	A	7	None	viio	True	5
172	2	86.0	86	1.0	1	29	3	3	4	29	86.0	E4	64	True	E	0	1/4	2.0	True	2	Violoncello	1	29	3.0	45	viio	False	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	A	A	7	None	viio	True	5
174	2	87.0	87	1.0	1	29	3	3	4	29	87.0	E4	64	True	E	0	1/2	3.0	True	3	Violoncello	1	29	3.0	45	viio	False	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	A	A	7	None	viio	True	5
176	1	88.0	88	0.5	1/2	30	3	3	4	30	88.0	C#6	85	True	C	1	0	1.0	True	1	Violoncello	1	30	3.0	46	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
176	6	88.0	88	3.0	3	30	3	3	4	30	88.0	C#5	73	True	C	1	0	1.0	True	1	Violoncello	1	30	3.0	46	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
176	6	88.0	88	3.0	3	30	3	3	4	30	88.0	A4	69	True	A	0	0	1.0	True	1	Violoncello	1	30	3.0	46	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
176	2	88.0	88	1.0	1	30	3	3	4	30	88.0	E4	64	True	E	0	0	1.0	True	1	Violoncello	1	30	3.0	46	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
177	1	88.5	177/2	0.5	1/2	30	3	3	4	30	88.5	E6	88	True	E	0	1/8	1.5	False	0	Violoncello	1	30	3.0	46	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
178	1	89.0	89	0.5	1/2	30	3	3	4	30	89.0	D6	86	True	D	0	1/4	2.0	True	2	Violoncello	1	30	3.0	46	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	4
178	2	89.0	89	1.0	1	30	3	3	4	30	89.0	E4	64	True	E	0	1/4	2.0	True	2	Violoncello	1	30	3.0	46	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
179	1	89.5	179/2	0.5	1/2	30	3	3	4	30	89.5	C#6	85	True	C	1	3/8	2.5	False	0	Violoncello	1	30	3.0	46	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
180	1	90.0	90	0.5	1/2	30	3	3	4	30	90.0	B5	83	True	B	0	1/2	3.0	True	3	Violoncello	1	30	3.0	46	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	2
180	2	90.0	90	1.0	1	30	3	3	4	30	90.0	E4	64	True	E	0	1/2	3.0	True	3	Violoncello	1	30	3.0	46	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
181	1	90.5	181/2	0.5	1/2	30	3	3	4	30	90.5	A5	81	True	A	0	5/8	3.5	False	0	Violoncello	1	30	3.0	46	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
182	1	91.0	91	0.5	1/2	31	3	3	4	31	91.0	G#5	80	True	G	1	0	1.0	True	1	Violoncello	1	31	3.0	47	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
182	2	91.0	91	1.0	1	31	3	3	4	31	91.0	D5	74	True	D	0	0	1.0	True	1	Violoncello	1	31	3.0	47	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	4
182	2	91.0	91	1.0	1	31	3	3	4	31	91.0	B4	71	True	B	0	0	1.0	True	1	Violoncello	1	31	3.0	47	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
182	2	91.0	91	1.0	1	31	3	3	4	31	91.0	E4	64	True	E	0	0	1.0	True	1	Violoncello	1	31	3.0	47	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
183	1	91.5	183/2	0.5	1/2	31	3	3	4	31	91.5	F#5	78	True	F	1	1/8	1.5	False	0	Violoncello	1	31	3.0	47	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	6
184	1	92.0	92	0.5	1/2	31	3	3	4	31	92.0	E5	76	True	E	0	1/4	2.0	True	2	Violoncello	1	31	3.0	47	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
185	1	92.5	185/2	0.5	1/2	31	3	3	4	31	92.5	D#5	75	True	D	1	3/8	2.5	False	0	Violoncello	1	31	3.0	47	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	#4
186	1	93.0	93	0.5	1/2	31	3	3	4	31	93.0	E5	76	True	E	0	1/2	3.0	True	3	Violoncello	1	31	3.0	47	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
187	1	93.5	187/2	0.5	1/2	31	3	3	4	31	93.5	F#5	78	True	F	1	5/8	3.5	False	0	Violoncello	1	31	3.0	47	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	6
188	1	94.0	94	0.5	1/2	32	3	3	4	32	94.0	G#5	80	True	G	1	0	1.0	True	1	Violoncello	1	32	3.0	48	V7	True	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
189	1	94.5	189/2	0.5	1/2	32	3	3	4	32	94.5	A5	81	True	A	0	1/8	1.5	False	0	Violoncello	1	32	3.0	48	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	1
190	1	95.0	95	0.5	1/2	32	3	3	4	32	95.0	A#5	82	True	A	1	1/4	2.0	True	2	Violoncello	1	32	3.0	48	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	#1
191	1	95.5	191/2	0.5	1/2	32	3	3	4	32	95.5	B5	83	True	B	0	3/8	2.5	False	0	Violoncello	1	32	3.0	48	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
192	1	96.0	96	0.5	1/2	32	3	3	4	32	96.0	B#5	84	True	B	1	1/2	3.0	True	3	Violoncello	1	32	3.0	48	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	#2
193	1	96.5	193/2	0.5	1/2	32	3	3	4	32	96.5	C#6	85	True	C	1	5/8	3.5	False	0	Violoncello	1	32	3.0	48	V7	False	('B', 'D', 'E', 'G#')	B	E	2	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	3
194	1	97.0	97	0.5	1/2	33	3	3	4	33	97.0	D6	86	True	D	0	0	1.0	True	1	Violoncello	1	33	3.0	49	viio7/vi	True	('E#', 'G#', 'B', 'D')	E#	E#	0	diminished seventh chord	(2, 5, 8, 11)	A	f#	#7	6	viio7	True	4
194	2	97.0	97	1.0	1	33	3	3	4	33	97.0	E#3	53	True	E	1	0	1.0	True	1	Violoncello	1	33	3.0	49	viio7/vi	True	('E#', 'G#', 'B', 'D')	E#	E#	0	diminished seventh chord	(2, 5, 8, 11)	A	f#	#7	6	viio7	True	#5
195	1	97.5	195/2	0.5	1/2	33	3	3	4	33	97.5	B5	83	True	B	0	1/8	1.5	False	0	Violoncello	1	33	3.0	49	viio7/vi	False	('E#', 'G#', 'B', 'D')	E#	E#	0	diminished seventh chord	(2, 5, 8, 11)	A	f#	#7	6	viio7	True	2
